,id,channel_name,title,keyword,published_at,VideoViews
576,WUp-2UxLrXI,Fox News,Kayleigh McEnany BLASTS UN over latest climate claim: 'What a joke',Climate,2023-11-30T01:01:17Z,33868
577,qIHO_44U27Y,Fox News,'The Five': Woke mayor blames 'right-wing extremism' for city's failures,Extremism,2023-11-29T23:30:08Z,303575
578,L_ZnuoZ2fUU,Fox News,Trump vows to renew effort to repeal Obamacare,Obamacare,2023-11-29T10:00:25Z,90136
579,e8vkxAKV-K4,Fox News,Victor Davis Hanson: They now want us to quit meat for climate?,Climate,2023-11-29T05:00:20Z,40506
580,LpYXsqTJPqI,Fox News,Peter Doocy calls out KJP for blaming Trump for inflation YEARS later #shorts,Inflation,2023-11-28T13:15:01Z,212104
581,JMnTDB6VTqw,Fox News,They’re after every aspect of our lives: Climate expert,Climate,2023-11-28T08:00:09Z,15786
582,4kuHe_T3ukA,Fox News,‘BIGGER THAN US’: Troubling NYT op-ed claims Americans under 30 don’t trust religion,Religion,2023-11-26T18:30:04Z,89778
583,aOQruMZMan8,Fox News,Economy moving in the ’right direction': Jared Bernstein,Economy,2023-11-26T17:45:00Z,19093
584,kqjHc7P1ozw,Fox News,'NOT THE BRIGHTEST BULB IN THE BOX': VP Harris ripped by critic as climate hypocrite.,Climate,2023-11-26T02:30:18Z,260659
585,EGr5kgd_7hQ,Fox News,One of the fastest growing high school sports in America involves guns and ammo,Gun,2023-11-23T08:00:12Z,92469
586,2nc1-qsdfG0,Fox News,Sources appear to walk back initial attempted terror attack suspicions in car explosion,Terrorism,2023-11-22T22:30:00Z,154515
587,7QZleh_zOTM,Fox News,Authorities searching for a second vehicle in connection to alleged attempted terror attack,Terrorism,2023-11-22T19:41:25Z,585192
588,YU_V418Pt2Y,Fox News,"Explosion at US-Canada border was attempted terror attack, police source says",Terrorism,2023-11-22T19:30:05Z,358195
589,ODo9OadGrBM,Fox News,Zelenskyy: I hope the US will stand with us against Russian terrorism,Terrorism,2023-11-21T23:30:06Z,32840
590,RFW-l9IRTV4,Fox News,There is ‘similar terrorism’ happening in Ukraine: Ben Hall,Terrorism,2023-11-21T19:30:02Z,14938
591,10OXhm_rIEs,Fox News,Army issues stunning reversal on soldiers discharged over COVID vaccine,Covid,2023-11-21T18:00:01Z,79955
592,seOmbF4GZUo,Fox News,"Biden's economy is 'killing' young Americans, DeSantis warns",Economy,2023-11-21T17:00:42Z,18750
593,gSfI8hAJSmc,Fox News,Israeli military issues 250 strikes on terror targets,Terrorism,2023-11-21T12:30:31Z,73668
594,Tni3pncUwFQ,Fox News,'STUNNING': New video from inside the Hamas terror tunnels,Terrorism,2023-11-20T05:00:27Z,305870
595,xmDMdC6oGkg,Fox News,Israel PM Netanyahu warns 'axis of terror' could target the US next,Terrorism,2023-11-20T03:00:33Z,159020
596,QWPhl3PTocM,Fox News,BLUE COLLAR BOOM? Shocking survey shows employers unhappy with key demographic,Employment,2023-11-19T15:00:28Z,72914
597,0PoAhsQWxrY,Fox News,California man loses gun permit after defending family,Gun,2023-11-18T11:00:00Z,590745
598,0oAeTMFKOhU,Fox News,IDF finds heavy rockets in Gaza terror raids,Terrorism,2023-11-17T11:30:00Z,371910
599,ctuIB1Znil4,Fox News,Gun safety rules are not suggestions: Weapons safety expert on Alec Baldwin footage,Gun,2023-11-17T08:00:33Z,27040
600,R5ZUXty697A,Fox News,Non-profit under investigation for alleged ties to terrorism,Terrorism,2023-11-16T22:30:03Z,39953
601,vxUVrPbW1Jk,Fox News,NYC overwhelmed with migrant crisis: 'This will be extremely painful',Extremism,2023-11-16T20:00:32Z,64251
602,AFhYPzxmpIY,Fox News,IDF targets Gaza hospital used by Hamas as terror headquarters,Terrorism,2023-11-15T17:45:00Z,135048
603,TDMhAYEcP6U,Fox News,Ron DeSantis: There will be no Gaza refugees,Refugee,2023-11-15T10:00:31Z,41924
604,UmC4LhUWiyw,Fox News,"Police deploy tear gas, flash grenades at 'Copy City' march",Gas,2023-11-14T19:15:00Z,130341
605,HMMxdmv_tGg,Fox News,IDF releases footage of Hamas terror tunnels linked to hospitals,Terrorism,2023-11-14T18:15:01Z,225682
606,NYcLaWQ-h60,Fox News,'Iran is the problem': Israeli official urges crackdown on Iran's terror funding,Terrorism,2023-11-13T15:30:08Z,53075
607,m4C5-uZv0kM,Fox News,Jordan Belfort: This is now the best way to get rich | Will Cain Podcast,Rich,2023-11-13T09:00:37Z,19012
608,4VlIhq0dLBQ,Fox News,Son of Hamas' co-founder explains terror group's motive,Terrorism,2023-11-11T23:30:00Z,79707
609,-MDuJ1i1y-0,Fox News,Son of Hamas founder speaks out against terror group,Terrorism,2023-11-10T12:30:00Z,682725
610,TUZ3XF5NoQo,Fox News,"US at 'enormous risk' of terror plot from 'wide open' border, Mike Pompeo warns",Terrorism,2023-11-10T10:30:09Z,16389
611,oQY2my4M8JI,Fox News,Georgia election offices receive letters laced with fentanyl: 'This is domestic terrorism',Terrorism,2023-11-09T19:30:04Z,93180
612,qpm0iKBkFTc,Fox News,Woman are ‘exploited’ through abortion: Mike Huckabee,Abortion,2023-11-09T08:30:22Z,18375
613,UwNTfQXZQFc,Fox News,Capitol police arrest man holding a gun outside Senate building,Gun,2023-11-07T19:30:05Z,18459
614,HXY_4BnkCVk,Fox News,"‘WORLD ON FIRE’: Biden’s polls suffering from the economy, says reporter",Economy,2023-11-07T07:45:00Z,10634
615,qkq0phkxEvk,Fox News,‘TOO FAR’: GOP governor shreds state’s ‘radical’ abortion rights amendment,Abortion,2023-11-05T20:15:01Z,24123
616,EtDtoDYWB9c,Fox News,Jewish Americans reportedly buying guns at record pace,Gun,2023-11-03T21:00:13Z,71159
617,xwe75sJbuls,Fox News,"President Biden delivers remarks, meets with first responders, nurses after mass shooting in Maine",Shooting,2023-11-03T20:20:00Z,15111
618,3MCW4zcCyqw,Fox News,President Biden pays respect to the victims of the mass shooting in Maine,Shooting,2023-11-03T19:46:59Z,7213
619,ZsjXdexf3Jg,Fox News,Hezbollah leader praises Hamas terror attack as ‘heroic’,Terrorism,2023-11-03T15:00:34Z,487608
620,mrE7CtNsEZo,Fox News,"Vivek Ramaswamy answers voters questions on Israel, education and immigration",Immigration,2023-11-03T07:00:31Z,162047
621,pDkFMi0WdFc,Fox News,Anna Paulina Luna: I absolutely believe this is the smoking gun on President Biden,Gun,2023-11-02T09:30:13Z,74971
622,s_GgvgEXalA,Fox News,"Haley calls out pro-Hamas protesters, suggests warning employers",Employment,2023-11-01T20:45:02Z,82078
623,wmHuarA32Lo,Fox News,Netanyahu calls ceasefire a ‘surrender to terrorism’,Terrorism,2023-10-31T16:00:46Z,44612
624,hy5XL-urls8,Fox News,IDF confirms killing of Hamas leader involved in Oct. 7 terror attack,Terrorism,2023-10-31T13:00:39Z,86636
625,5zOUZ9AfTjE,Fox News,IDF releases new footage detailing Hamas' terror tunnels,Terrorism,2023-10-30T17:45:00Z,363544
626,V7Zn2wm4hxU,Fox News,'MY HEART IS BROKEN': Family reels over loved one gunned down by Maine shooter,Gun,2023-10-29T13:15:03Z,16284
627,2-7iNk_GWTI,Fox News,Kamala Harris praises gun control laws in Australia,Gun,2023-10-29T06:00:00Z,29106
628,9FRiiU9ikdU,Fox News,An inside look at Iran's exportation of terror,Terrorism,2023-10-28T15:00:09Z,67662
629,GYvq6GDdtrU,Fox News,"Iran's malign behavior, funding of Hamas terror must be met with US resolve: Ollie North",Terrorism,2023-10-28T09:45:00Z,87073
630,gPP8vLnmgFA,Fox News,Maine officials announce mass shooting suspect found dead,Shooting,2023-10-28T03:41:02Z,42940
631,Ifo1pON2gz8,Fox News,Lewiston officials give update after Maine mass shooting suspect is found dead,Shooting,2023-10-28T02:32:22Z,57206
632,222jqisy3Hg,Fox News,Maine mass shooting suspect Robert Card found dead,Shooting,2023-10-28T01:26:07Z,774312
633,2hRf1RjeibA,Fox News,Maine officials give updates in search for mass shooting suspect,Shooting,2023-10-27T21:43:44Z,36822
634,Kp8NolvlSpE,Fox News,Kamala Harris called out for hinting at gun grab,Gun,2023-10-27T19:00:08Z,149719
635,x36t7UHjF3U,Fox News,Joey Jones: Don’t assume the Maine shooting suspect is a ‘super soldier’,Shooting,2023-10-27T18:30:41Z,93554
636,ljdvKS2ftzw,Fox News,Maine officials deploy divers after shooting suspect's vehicle located near boat launch,Shooting,2023-10-27T18:00:29Z,17196
637,xUog92nCPCc,Fox News,"Mass shooting victims died trying to shield children, Maine lawmaker says",Shooting,2023-10-27T16:00:54Z,17627
638,GQAhHKBowQg,Fox News,Maine officials update as manhunt for shooting suspect Robert Card continues,Shooting,2023-10-27T14:41:33Z,26763
639,RdhwP_qPlbo,Fox News,Dad of Maine shooting victim learns his son died a hero: 'Proud of him',Shooting,2023-10-27T14:30:16Z,17328
640,T7PMPlLF3rA,Fox News,Police in Maine begin identifying mass shooting victims,Shooting,2023-10-27T13:00:24Z,14024
641,rgJYEhavnx8,Fox News,Border Patrol units searching for Maine mass shooting suspect,Shooting,2023-10-27T10:30:17Z,39452
642,GnBv3Ssm7xk,Fox News,Jonathan Gilliam: Maine shooting suspect could be dead somewhere,Shooting,2023-10-27T09:00:09Z,106817
643,1JYGi1_Isoc,Fox News,Unknown whether Maine shooting suspect is any of the homes authorities are targeting,Shooting,2023-10-27T01:45:00Z,38189
644,7yl3vc8juzU,Fox News,Law enforcement surrounded property connected to Maine mass shooting suspect Robert Card,Shooting,2023-10-27T01:26:56Z,61485
645,bJCM072l5Zk,Fox News,'IMPOSSIBLE': Dog the Bounty Hunter says Maine shooting suspect is a 'maniac',Shooting,2023-10-27T01:11:16Z,394573
646,iL_-MgQw-dk,Fox News,Maine hospital provides update on victims of mass shooting,Shooting,2023-10-26T23:13:23Z,19625
647,mV-7_Zffh2I,Fox News,Lewiston officials held a press conference on Maine shooting,Shooting,2023-10-26T22:21:17Z,17382
648,s5E5wraotVw,Fox News,'The Five': Massive manhunt underway for worst mass shooting in Maine's history,Shooting,2023-10-26T21:46:55Z,311581
649,TVNQN25tM2E,Fox News,Maine police provide timeline of events in Lewiston mass shooting,Shooting,2023-10-26T16:00:33Z,24404
650,xMsTfL0lsKM,Fox News,"Maine shooting left 18 dead, 13 injured as manhunt for gunman continues",Shooting,2023-10-26T15:18:26Z,47448
651,y2W9DCkWVVw,Fox News,Maine mass shooting: Ex-FBI profiler details person of interest,Shooting,2023-10-26T13:30:34Z,31103
652,p3zsljwE9eM,Fox News,Maine man hides in bowling lane to survive mass shooting,Shooting,2023-10-26T12:30:28Z,258392
653,cOTPY0WEjbM,Fox News,'ALL HANDS ON DECK': Maine police ramp up manhunt for mass shooting suspect,Shooting,2023-10-26T11:30:16Z,128992
654,QKBAeV-fc2g,Fox News,Person of interest in Maine mass shooting was trained gun instructor: Police,Gun,2023-10-26T10:10:35Z,191367
655,G9LSuYLI0n4,Fox News,Person of interest in Maine shooting reportedly had mental health issues: Police,Shooting,2023-10-26T04:30:06Z,529751
656,WFkG_fsylCg,Fox News,Maine shooting: Lewiston police release person of interest's name,Shooting,2023-10-26T04:15:00Z,89104
657,2d3uVT0Vd04,Fox News,"Police hold press conference on mass shooting in Lewiston, Maine",Shooting,2023-10-26T03:40:21Z,22686
658,lHJtJtYyGxQ,Fox News,At least 22 reported dead in Maine shooting,Shooting,2023-10-26T01:52:08Z,176262
659,R23A7UQhbGg,Fox News,Former Taliban negotiator issues warning: This is a war against terrorism,Terrorism,2023-10-24T19:45:01Z,69478
660,A7i5iKWrVIQ,Fox News,"Terror cells may already be in the U.S., border expert warns",Terrorism,2023-10-24T18:45:00Z,71160
661,Nw8nBn7dVWs,Fox News,White House rejects push to cancel visas for anti-Israel students,Visa,2023-10-24T11:45:01Z,45807
662,lXBCc1Zg16k,Fox News,Son of Hamas leader’s chilling warning: ‘A lot more dangerous’ than ISIS #shorts,ISIS,2023-10-23T16:45:01Z,69798
663,nrRiAjGHG9w,Fox News,"‘TALL ORDER’: Discovering hostages will be ‘extremely difficult,’ says Dan Hoffman",Extremism,2023-10-22T19:51:23Z,38567
664,gnW4F-C7h0k,Fox News,This sends a ‘poor message’ to our enemies and allies: Sen. McConnell,Poor,2023-10-22T16:45:03Z,99971
665,AcfFsOpmrcU,Fox News,"Hamas is ‘worse than ISIS,’ Israeli foreign policy expert warns",ISIS,2023-10-21T20:45:00Z,60046
666,v-U6l7Uqg28,Fox News,US must ‘destroy’ Hamas’ capability to ‘export terrorism’: Retired general,Terrorism,2023-10-21T17:45:00Z,42325
667,AC0NfEBVKdU,Fox News,Expert issues ‘harrowing’ warning on US terror threat: Be ‘incredibly vigilant’,Terrorism,2023-10-21T16:15:00Z,152227
668,aCL9RTIl4Ps,Fox News,"US ship shoots down 15 drones, 4 Israel-bound missiles",Shooting,2023-10-21T14:00:01Z,668976
669,SPnovdPsStI,Fox News,"Israel eases gun restrictions, arms civilians after Hamas terror",Terrorism,2023-10-21T09:30:07Z,324559
670,SPnovdPsStI,Fox News,"Israel eases gun restrictions, arms civilians after Hamas terror",Gun,2023-10-21T09:30:07Z,324559
671,e7Tns5lULGE,Fox News,State Department urges 'worldwide caution' amid heightened potential for terror attacks,Terrorism,2023-10-20T19:15:01Z,52415
672,b0iIZBqFtA4,Fox News,US shoots down missiles from Iranian proxies,Shooting,2023-10-20T16:00:24Z,139598
673,gdBrK8q1b8g,Fox News,"Hamas is just like ISIS, and they're using Palestinians as cannon fodder: Ayaan Hirsi Ali",ISIS,2023-10-17T19:00:14Z,53122
674,v01Wk409ilQ,Fox News,DeSantis says US should not take refugees from Gaza,Refugee,2023-10-17T16:30:14Z,18455
675,M-XgZ3ez7RM,Fox News,Senator calls for immediate deportation of Hamas supporters,Deportation,2023-10-17T16:00:18Z,420539
676,b9gaklPl-Eo,Fox News,FBI warns Americans of 'increased' terror threats to homeland,Terrorism,2023-10-16T15:00:21Z,83548
677,oLKYtDi7TEI,Fox News,The world will not stand for terrorism: Michal Colter-Wunsh,Terrorism,2023-10-16T08:00:31Z,29761
678,y91ZG52X8GQ,Fox News,Hamas is a wannabe ISIS: Retired Army general,ISIS,2023-10-15T18:30:52Z,55183
679,K4k-slNB8PE,Fox News,Pete Hegseth breaks down the complexity of Hamas’ terror tunnels under the Gaza Strip,Terrorism,2023-10-15T09:15:01Z,36510
680,Ay1kRXvRKY4,Fox News,Protester interrupts Biden’s speech while addressing terror attack on Israel,Terrorism,2023-10-15T08:00:08Z,189775
681,8DhEGv_6uF4,Fox News,Pete Hegseth takes an exclusive guided tour of Hamas' terror tunnels,Terrorism,2023-10-15T02:45:01Z,31213
682,rgryEmsSFM4,Fox News,Hostage rescue missions in Gaza will be ‘extremely difficult’: Retired Navy SEAL Officer,Extremism,2023-10-14T23:00:21Z,91568
683,ZLmc455HGtw,Fox News,Anti-Israel protester DENIES Hamas’ terror #shorts,Terrorism,2023-10-13T16:15:02Z,118101
684,YwTMf79eMww,Fox News,Lawrence Jones confronts young anti-Israel protesters over Hamas terror,Terrorism,2023-10-13T14:30:09Z,1847704
685,b6__Vt7m94Y,Fox News,FLASHBACK: Inside Hamas’ ‘terror’ tunnels #shorts,Terrorism,2023-10-13T12:00:35Z,36170
686,zbWfFpeRHoA,Fox News,Secretary Austin speaks from Israel: Hamas 'reminds me of ISIS',ISIS,2023-10-13T11:54:19Z,36419
687,H9y-eYbp5cs,Fox News,‘UNIMAGINABLE TERROR’: Small town ‘horror’ in Israeli homes,Terrorism,2023-10-12T20:45:00Z,108585
688,Hb0t7ufHJQI,Fox News,Hamas is ISIS and they will also be crushed: Netanyahu,ISIS,2023-10-12T15:15:01Z,43649
689,JLtNaeJe-Q0,Fox News,'DESPICABLE': Israeli journalist issues stark warning on terror,Terrorism,2023-10-12T12:30:09Z,213545
690,KwfKB_-YT5M,Fox News,Debating the proper response to Hamas terrorism | Will Cain Podcast,Terrorism,2023-10-12T07:00:15Z,40647
691,QY9jmDsQyms,Fox News,Gutfeld: Don’t employ these ghouls,Employment,2023-10-12T01:50:01Z,404425
692,54YeD03PrRE,Fox News,Iran's thumbprint is all over this: Rep. Rich McCormick,Rich,2023-10-12T00:30:02Z,32766
693,wksImnIpb8s,Fox News,'THEY ARE ISIS': Netanyahu pledges to 'destroy' Hamas in fiery speech,ISIS,2023-10-11T22:00:29Z,75332
694,ZvN7h87X4Tk,Fox News,Biden speaks after Hamas terror attacks: 'We stand with Israel!',Terrorism,2023-10-10T18:37:26Z,283677
695,2qZALSfkAFA,Fox News,Israel strikes back in Gaza after terror attacks,Terrorism,2023-10-09T23:39:28Z,355618
696,iqQbrzPJI0o,Fox News,Israeli resident: Hamas terrorists are 'bragging' about shooting children,Shooting,2023-10-09T05:30:16Z,145932
697,vyjs4nF2BRs,Fox News,'FAILURE OF MASSIVE PROPORTIONS': Israeli witness describes terror attacks,Terrorism,2023-10-08T12:45:03Z,83704
698,p8YyE1O12Co,Fox News,How will the absence of House speaker impact US handling of terror attacks in Israel?,Terrorism,2023-10-07T23:45:00Z,39863
699,Ou_EGtqaeAw,Fox News,"Biden sidesteps economy question, attacks reporters instead #shorts",Economy,2023-10-06T18:45:02Z,121028
700,xFkXJuWKr_A,Fox News,Peter Doocy presses KJP on immigration: 'Does anyone think this is working?',Immigration,2023-10-05T18:15:03Z,87311
701,YHBBAfQuWeU,Fox News,Doocy grills KJP: Does anybody think immigration policy is working?,Immigration,2023-10-04T18:33:54Z,27130
702,gQ9pN21HHRk,Fox News,Hunter Biden pleads not guilty on federal gun charges,Gun,2023-10-03T14:41:00Z,18492
703,zyGF98gP3Co,Fox News,Stakeout: Hunter Biden appears in court on gun charges,Gun,2023-10-03T14:34:58Z,72699
704,RogkcSHeQwI,Fox News,Hunter Biden to appear in federal court over felony gun charges,Gun,2023-10-03T11:00:32Z,31186
705,AvhdCfTt6lg,Fox News,President Biden discusses artificial intelligence and taking action on gun violence,Gun,2023-10-02T21:16:22Z,16421
706,6qg3MXvirQY,Fox News,BULLSEYE: House stops Biden’s attempt to crackdown on school shooting sport courses,Shooting,2023-10-01T10:00:03Z,37293
707,cnyShkWchX0,Fox News,"Doug Burgum DRAGS Biden's energy policies: 'Anti-US labor, anti-US economy'",Economy,2023-09-30T11:00:27Z,27626
708,Dh1Jqq0EeGo,Fox News,Natural gas buses should've been considered over electric buses: Paul Vogelheim,Gas,2023-09-30T05:00:09Z,26024
709,EfAR-qJk43U,Fox News,Hannity grills Newsom on California's high gas prices,Gas,2023-09-28T12:00:09Z,327966
710,qhkjOSai18U,Fox News,Vivek pushes to end birthright citizenship for children of illegal immigrants,Immigration,2023-09-28T07:30:11Z,96530
711,w44f-rLvNIc,Fox News,Pence: Biden belongs on the unemployment line,Unemployed,2023-09-28T05:30:15Z,11995
712,dSlWII0QwFM,Fox News,Perino and Pence go back and forth on Obamacare,Obamacare,2023-09-28T02:30:17Z,48874
713,gRlPFaiD7rA,Fox News,Rep. Waltz: The hypocrisy here is rich on many levels,Rich,2023-09-27T21:30:03Z,14498
714,wav4MoAFiuc,Fox News,Ingraham: Poland has a solution to the illegal immigration problem,Immigration,2023-09-27T10:00:49Z,1663664
715,5I2tJU_tmkA,Fox News,Former Yale student acquitted in rape case speaks out,Rape,2023-09-25T07:00:04Z,29861
716,sJf2HMOaf0M,Fox News,Judge Jeanine DRAGS Biden's Inflation Reduction Act,Inflation,2023-09-25T00:45:02Z,49865
717,MzbPFqetev0,Fox News,Jesse Watters: Alien story out of Mexico just had a major development,Mexico,2023-09-24T23:00:09Z,555525
718,QMGS6Lcr8DE,Fox News,GOP must ‘push out’ Dems’ ‘extremeness’ on this issue: Expert,Extremism,2023-09-24T19:15:01Z,25075
719,PLsySvb6JBE,Fox News,PERSECUTED: Family faces deportation after fleeing to US to homeschool kids,Deportation,2023-09-24T17:45:00Z,61301
720,1OtjZ9ffiCg,Fox News,'Illegal immigration town' allegedly selling home plots to border crossers,Immigration,2023-09-24T02:00:01Z,340176
721,_QmTCYmrGFk,Fox News,'The Five': Even Bill Gates is pushing back on climate hysteria,Climate,2023-09-23T23:00:24Z,506553
722,w6ZQQDtNIVg,Fox News,Biden announces the creation of the federal office for gun violence prevention,Gun,2023-09-22T19:20:08Z,23727
723,l50BOw7Kaiw,Fox News,Jesse Watters: WaPo just engaged in corporate terrorism,Terrorism,2023-09-22T18:00:23Z,82065
724,QxWp527wGVU,Fox News,‘This is corporate terrorism’: Jesse Watters #thefive,Terrorism,2023-09-22T11:15:04Z,69112
725,YA3FY4Jrbls,Fox News,Why Biden didn't mention immigration at UN general assembly: Ted Cruz,Immigration,2023-09-22T11:00:27Z,39201
726,xx5LcvzQVJY,Fox News,VP Harris claims ‘climate anxiety’ is impacting home buying #shorts,Climate,2023-09-21T15:45:02Z,65223
727,TNljkBWaxZ8,Fox News,"VP Harris blames ‘climate anxiety,’ for young people not having kids, buying homes",Climate,2023-09-20T13:00:31Z,20115
728,9XMmmPCnueU,Fox News,Hannity: Biden bows to the climate gods at the United Nations,Climate,2023-09-20T03:00:04Z,125930
729,41curH1cTWc,Fox News,‘The Five’: Democratic governor major blowback over GUN GRAB,Gun,2023-09-17T23:00:04Z,378896
730,vmA0BceLdZI,Fox News,"Inflation, strikes have increased since Biden took office #shorts",Inflation,2023-09-16T21:15:03Z,24405
731,Tsic3CyplSI,Fox News,NM controversial firearms order sends residents into a frenzy: This is ‘arrogance’,Firearm,2023-09-16T18:00:10Z,97868
